step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,orig_bal_diff,dest_bal_diff,orig_ratio,dest_ratio
7,PAYMENT,203.52,C1943829936,41522.0,41318.48,M440033814,0.0,0.0,0,203.5199999999968,0.0,0.9950985019987008,0.0
7,TRANSFER,547982.86,C832481686,437.0,0.0,C914293025,189527.57,1239108.91,0,437.0,-1049581.3399999999,0.0,6.53788211393168
7,PAYMENT,5610.22,C501455043,180899.0,175288.78,M230836018,0.0,0.0,0,5610.220000000001,0.0,0.9689870037976457,0.0
7,DEBIT,1839.45,C1151446606,149434.81,147595.36,C2100440237,87251.18,89090.63,0,1839.4500000000116,-1839.4500000000116,0.9876906190732273,1.0210822363661993
7,PAYMENT,7162.79,C3636565,147595.36,140432.57,M26462224,0.0,0.0,0,7162.789999999979,0.0,0.9514700868644549,0.0
7,PAYMENT,14060.49,C519562439,140432.57,126372.08,M1475213961,0.0,0.0,0,14060.490000000005,0.0,0.8998772863018243,0.0
7,TRANSFER,740455.48,C1812723956,14827.0,0.0,C257999182,30496.0,2324423.73,0,14827.0,-2293927.73,0.0,76.22061024394142
7,PAYMENT,12880.69,C1934061101,0.0,0.0,M1387756894,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,8282.81,C1790372915,177501.0,169218.19,M1497982409,0.0,0.0,0,8282.809999999998,0.0,0.9533365445827937,0.0
7,CASH_OUT,239692.36,C297225931,169218.19,0.0,C1255024717,10500000.0,12900000.0,0,169218.19,-2400000.0,0.0,1.2285714285714275
7,TRANSFER,77606.35,C2021891118,674.0,0.0,C2059996587,94379.74,322941.28,0,674.0,-228561.54000000004,0.0,3.421722501036407
7,PAYMENT,7054.83,C621359225,336688.0,329633.17,M939294268,0.0,0.0,0,7054.830000000016,0.0,0.9790463871595964,0.0
7,TRANSFER,85459.53,C479641374,124736.0,39276.47,C1859965144,0.0,85459.53,0,85459.53,-85459.53,0.31487677975882544,8545953000000.0
7,DEBIT,4270.25,C2022715982,12571.0,8300.75,C1299829127,88269.77,0.0,0,4270.25,88269.77,0.6603094423668281,0.0
7,PAYMENT,7624.65,C343298013,8300.75,676.11,M1076879089,0.0,0.0,0,7624.64,0.0,0.08145167605327054,0.0
7,PAYMENT,2375.97,C1776875429,676.11,0.0,M269724308,0.0,0.0,0,676.11,0.0,0.0,0.0
7,PAYMENT,4270.36,C918357996,0.0,0.0,M140222364,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,41749.41,C648021229,0.0,0.0,M728386983,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,1561.11,C1974910273,0.0,0.0,M558201620,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,14734.61,C132416701,0.0,0.0,M2115692179,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,12443.21,C1040580772,0.0,0.0,M873546155,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,3727.23,C393476856,0.0,0.0,M1056221435,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,10.48,C821664929,0.0,0.0,M249270028,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,10131.78,C116850709,20125.0,9993.22,M492815168,0.0,0.0,0,10131.78,0.0,0.4965575155277035,0.0
7,PAYMENT,1713.7,C1631537374,9993.22,8279.52,M869140506,0.0,0.0,0,1713.699999999999,0.0,0.8285137323096775,0.0
7,TRANSFER,287284.26,C226972126,32981.0,0.0,C798678484,1032242.36,2084795.89,0,32981.0,-1052553.5299999998,0.0,2.019676745294564
7,PAYMENT,8170.1,C1847707373,176168.0,167997.9,M1975716431,0.0,0.0,0,8170.100000000006,0.0,0.9536232459924076,0.0
7,PAYMENT,4702.01,C906904117,404.0,0.0,M28376203,0.0,0.0,0,404.0,0.0,0.0,0.0
7,PAYMENT,1519.45,C1640383742,106483.0,104963.55,M213560315,0.0,0.0,0,1519.449999999997,0.0,0.9857305861028535,0.0
7,PAYMENT,3036.06,C1214336947,20867.0,17830.94,M1320400528,0.0,0.0,0,3036.0600000000013,0.0,0.854504241145898,0.0
7,PAYMENT,4259.68,C486668812,405624.0,401364.32,M1153269540,0.0,0.0,0,4259.679999999993,0.0,0.9894984517681156,0.0
7,PAYMENT,5435.84,C115584215,22704.0,17268.16,M1438092717,0.0,0.0,0,5435.84,0.0,0.7605778717403274,0.0
7,PAYMENT,3232.99,C1207229581,51202.0,47969.01,M1755303688,0.0,0.0,0,3232.989999999998,0.0,0.9368581305415928,0.0
7,PAYMENT,10110.26,C1937855448,21889.0,11778.74,M439513824,0.0,0.0,0,10110.26,0.0,0.5381122938459783,0.0
7,PAYMENT,16807.66,C2076427679,11778.74,0.0,M1840423520,0.0,0.0,0,11778.74,0.0,0.0,0.0
7,PAYMENT,7670.1,C341062557,0.0,0.0,M502851205,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,16913.76,C2020751256,288.0,0.0,M11221844,0.0,0.0,0,288.0,0.0,0.0,0.0
7,PAYMENT,2077.39,C903227399,10927.0,8849.61,M1874869494,0.0,0.0,0,2077.3899999999994,0.0,0.8098846893009884,0.0
7,PAYMENT,12917.05,C115804257,335954.0,323036.95,M1607463538,0.0,0.0,0,12917.049999999988,0.0,0.9615511349767837,0.0
7,PAYMENT,10752.66,C1532850076,37700.0,26947.34,M890560397,0.0,0.0,0,10752.66,0.0,0.7147835543764682,0.0
7,PAYMENT,6069.86,C185494862,593291.0,587221.14,M737301055,0.0,0.0,0,6069.859999999986,0.0,0.9897691689238335,0.0
7,CASH_IN,141256.14,C467921234,11523.0,152779.14,C36437323,18903.97,0.0,0,-141256.14,18903.97,13.258625357968187,0.0
7,PAYMENT,2402.8,C135832852,5020.0,2617.2,M1879362884,0.0,0.0,0,2402.8,0.0,0.5213545816722682,0.0
7,PAYMENT,2826.25,C1230904017,74338.97,71512.73,M1299436497,0.0,0.0,0,2826.2400000000052,0.0,0.9619817169916448,0.0
7,CASH_OUT,193646.29,C978798,71512.73,0.0,C1262822392,17400000.0,18000000.0,0,71512.73,-600000.0,0.0,1.034482758620689
7,PAYMENT,6314.93,C1454795974,198.0,0.0,M1862757459,0.0,0.0,0,198.0,0.0,0.0,0.0
7,TRANSFER,1306489.06,C1010419513,0.0,0.0,C11003494,12000000.0,15000000.0,0,0.0,-3000000.0,0.0,1.2499999999999991
7,TRANSFER,2576294.8,C1262168655,0.0,0.0,C1880332929,10900000.0,14900000.0,0,0.0,-4000000.0,0.0,1.366972477064219
7,TRANSFER,1675530.06,C781103026,0.0,0.0,C2083562754,4901809.61,6385836.94,0,0.0,-1484027.33,0.0,1.3027509120249137
7,TRANSFER,1757588.0,C2050964420,0.0,0.0,C183354406,3104114.48,4861702.48,0,0.0,-1757588.0000000005,0.0,1.566212364693452
7,TRANSFER,12717.38,C147663797,0.0,0.0,C1674899618,6331683.38,10000000.0,0,0.0,-3668316.62,0.0,1.579358821318697
7,TRANSFER,553290.0,C439751089,0.0,0.0,C248609774,6554602.4,6779118.04,0,0.0,-224515.63999999966,0.0,1.0342531287633845
7,TRANSFER,323892.84,C1100926586,0.0,0.0,C1730752455,745812.35,1699431.84,0,0.0,-953619.4900000001,0.0,2.2786319373767103
7,TRANSFER,1632164.9,C1115434134,0.0,0.0,C1883840933,16900000.0,18100000.0,0,0.0,-1200000.0,0.0,1.0710059171597626
7,PAYMENT,3814.15,C596453359,5087.0,1272.85,M152834486,0.0,0.0,0,3814.15,0.0,0.25021623746756394,0.0
7,PAYMENT,11887.32,C1053225969,37481.0,25593.68,M503144483,0.0,0.0,0,11887.32,0.0,0.682844107681043,0.0
7,TRANSFER,334334.42,C1468374572,2040.0,0.0,C854671988,41206.0,0.0,0,2040.0,41206.0,0.0,0.0
7,PAYMENT,215.05,C1048421579,195401.0,195185.95,M934117774,0.0,0.0,0,215.04999999998836,0.0,0.9988994426844796,0.0
7,PAYMENT,6382.19,C1093079840,154723.0,148340.81,M975733206,0.0,0.0,0,6382.190000000002,0.0,0.9587508644480162,0.0
7,TRANSFER,498910.36,C1772106148,148340.81,0.0,C769342184,12800000.0,12500000.0,0,148340.81,300000.0,0.0,0.9765624999999993
7,TRANSFER,1322921.3,C853175535,0.0,0.0,C1805683209,2823759.74,5876339.66,0,0.0,-3052579.92,0.0,2.081033870112469
7,TRANSFER,1168723.46,C1268635527,0.0,0.0,C991505714,3222786.36,5352935.74,0,0.0,-2130149.3800000004,0.0,1.660965122118732
7,TRANSFER,423316.32,C893765907,0.0,0.0,C803116137,15100000.0,15700000.0,0,0.0,-600000.0,0.0,1.0397350993377477
7,TRANSFER,428331.88,C1560339214,0.0,0.0,C1554540309,716745.1,5652054.58,0,0.0,-4935309.48,0.0,7.885724757657808
7,TRANSFER,913805.64,C1021071701,0.0,0.0,C481402298,2687501.21,3885428.17,0,0.0,-1197926.96,0.0,1.4457400634993522
7,TRANSFER,792727.79,C425232550,0.0,0.0,C1286084959,3787004.06,7488671.79,0,0.0,-3701667.73,0.0,1.9774660051460258
7,TRANSFER,997659.79,C47110095,0.0,0.0,C1477979030,9388868.97,10800000.0,0,0.0,-1411131.0299999993,0.0,1.1502982983902468
7,TRANSFER,152351.18,C1477200907,0.0,0.0,C309167705,405952.0,558303.18,0,0.0,-152351.18000000005,0.0,1.3752935815071394
7,TRANSFER,611874.69,C100984998,0.0,0.0,C1730752455,1069705.19,1699431.84,0,0.0,-629726.6500000001,0.0,1.5886917777784964
7,TRANSFER,391868.6,C1539591544,30096.0,0.0,C242131142,0.0,7965.05,0,30096.0,-7965.05,0.0,796505000000.0
7,PAYMENT,1376.57,C792758624,54767.0,53390.43,M353825943,0.0,0.0,0,1376.5699999999997,0.0,0.9748649734327287,0.0
7,PAYMENT,1434.08,C880176971,79925.0,78490.92,M1293962032,0.0,0.0,0,1434.0800000000017,0.0,0.9820571786048192,0.0
7,CASH_OUT,248605.85,C1711329405,199311.0,0.0,C529351377,10370.0,0.0,0,199311.0,10370.0,0.0,0.0
7,PAYMENT,4566.06,C1141912166,116044.0,111477.94,M1134231960,0.0,0.0,0,4566.059999999998,0.0,0.9606523387679707,0.0
7,PAYMENT,4734.66,C204319504,10132.0,5397.34,M1817055696,0.0,0.0,0,4734.66,0.0,0.5327023292533234,0.0
7,PAYMENT,6228.16,C688426301,5397.34,0.0,M847568453,0.0,0.0,0,5397.34,0.0,0.0,0.0
7,PAYMENT,10283.64,C1401980462,61245.0,50961.36,M1338826013,0.0,0.0,0,10283.64,0.0,0.832090129806379,0.0
7,PAYMENT,3905.77,C583057596,50961.36,47055.59,M916608087,0.0,0.0,0,3905.770000000004,0.0,0.9233582070806345,0.0
7,PAYMENT,4079.46,C1641289051,0.0,0.0,M1213794377,0.0,0.0,0,0.0,0.0,0.0,0.0
7,CASH_OUT,138456.64,C1815672030,0.0,0.0,C97730845,14600000.0,14700000.0,0,0.0,-100000.0,0.0,1.0068493150684925
7,PAYMENT,6072.7,C1218188770,30195.0,24122.3,M153337703,0.0,0.0,0,6072.700000000001,0.0,0.7988839211787385,0.0
7,PAYMENT,10777.16,C154723658,198.0,0.0,M571309751,0.0,0.0,0,198.0,0.0,0.0,0.0
7,PAYMENT,19591.87,C169237521,149591.0,129999.13,M517608115,0.0,0.0,0,19591.869999999995,0.0,0.8690304229531944,0.0
7,TRANSFER,518041.64,C1342613143,42686.16,0.0,C1028574311,0.0,1305828.01,0,42686.16,-1305828.01,0.0,130582801000000.0
7,PAYMENT,14851.49,C423072486,0.0,0.0,M570008325,0.0,0.0,0,0.0,0.0,0.0,0.0
7,PAYMENT,15915.1,C1878553091,54978.0,39062.9,M179258229,0.0,0.0,0,15915.099999999999,0.0,0.7105187529555985,0.0
7,PAYMENT,12887.33,C791302244,60574.0,47686.67,M1135030031,0.0,0.0,0,12887.330000000002,0.0,0.7872465084028152,0.0
7,PAYMENT,3182.69,C1877161234,99831.0,96648.31,M531068784,0.0,0.0,0,3182.6900000000023,0.0,0.9681192214842115,0.0
7,PAYMENT,3656.12,C1660136848,35758.0,32101.88,M416692630,0.0,0.0,0,3656.119999999999,0.0,0.8977537893615701,0.0
7,PAYMENT,9311.9,C1852560443,21772.0,12460.1,M1246962289,0.0,0.0,0,9311.9,0.0,0.5722992834831103,0.0
7,PAYMENT,6205.12,C900958598,69335.0,63129.88,M469765167,0.0,0.0,0,6205.120000000003,0.0,0.9105052282395745,0.0
7,PAYMENT,3393.07,C746244504,3856.0,462.93,M2137601740,0.0,0.0,0,3393.07,0.0,0.12005446058060153,0.0
7,PAYMENT,8071.86,C1455386398,462.93,0.0,M1254252690,0.0,0.0,0,462.93,0.0,0.0,0.0
7,PAYMENT,7550.59,C814630491,108761.0,101210.41,M115857872,0.0,0.0,0,7550.5899999999965,0.0,0.9305763095226295,0.0
7,PAYMENT,665.74,C722305421,142.0,0.0,M1913827982,0.0,0.0,0,142.0,0.0,0.0,0.0
7,CASH_OUT,84096.66,C812420617,0.0,0.0,C343534938,169939.99,367724.8,0,0.0,-197784.81,0.0,2.1638508981904634
7,CASH_OUT,200773.62,C142473357,0.0,0.0,C465499079,596507.21,1657750.89,0,0.0,-1061243.68,0.0,2.7790961487288177
7,CASH_OUT,113261.2,C1329271270,0.0,0.0,C339099861,329937.9,158489.25,0,0.0,171448.65000000002,0.0,0.4803608497235243
7,CASH_OUT,60467.94,C685399117,0.0,0.0,C1487669283,80353.46,140821.4,0,0.0,-60467.93999999999,0.0,1.7525244090295857
7,CASH_OUT,133988.46,C2089976729,0.0,0.0,C1931283804,151801.0,297659.82,0,0.0,-145858.82,0.0,1.9608554620851006
7,CASH_OUT,75157.07,C466396438,0.0,0.0,C1313534832,210592.25,1005781.48,0,0.0,-795189.23,0.0,4.775966257067638
7,CASH_OUT,114482.31,C216998824,0.0,0.0,C766681183,13200000.0,13100000.0,0,0.0,100000.0,0.0,0.9924242424242418
7,CASH_OUT,578580.68,C1982672460,0.0,0.0,C465499079,797280.83,1657750.89,0,0.0,-860470.0599999999,0.0,2.079255925418374
7,CASH_OUT,4036.83,C508294491,0.0,0.0,C506903242,4134.0,0.0,0,0.0,4134.0,0.0,0.0
7,CASH_OUT,109261.69,C1615923089,0.0,0.0,C7881234,226519.0,48630.5,0,0.0,177888.5,0.0,0.21468618526480274
7,CASH_OUT,5746.92,C366381648,0.0,0.0,C1120229752,165622.0,171368.92,0,0.0,-5746.920000000013,0.0,1.0346990134160297
7,CASH_OUT,296590.49,C169249256,0.0,0.0,C1933965693,400444.34,421984.74,0,0.0,-21540.399999999965,0.0,1.0537912459943608
7,CASH_OUT,62068.94,C1270236380,0.0,0.0,C656977363,275033.0,354023.23,0,0.0,-78990.22999999998,0.0,1.2872027356716724
7,CASH_OUT,132361.54,C598978484,0.0,0.0,C1750563752,160101.66,112275.31,0,0.0,47826.350000000006,0.0,0.7012751148238748
7,CASH_OUT,150082.76,C35005848,0.0,0.0,C1337563431,299693.0,321014.14,0,0.0,-21321.140000000014,0.0,1.0711432699462093
7,CASH_OUT,156103.3,C1022473723,0.0,0.0,C392292416,3324326.81,3267222.75,0,0.0,57104.060000000056,0.0,0.9828223687790764
7,CASH_OUT,65619.81,C1167627805,0.0,0.0,C1850042097,84362.06,61127.87,0,0.0,23234.189999999995,0.0,0.7245895844647791
7,CASH_OUT,123472.0,C2078826261,0.0,0.0,C1531333864,243968.25,561728.05,0,0.0,-317759.80000000005,0.0,2.302463742720526
7,CASH_OUT,32123.83,C1214357269,0.0,0.0,C173783788,41794.93,73918.76,0,0.0,-32123.829999999994,0.0,1.7686059050698808
7,CASH_OUT,37027.98,C2031003023,0.0,0.0,C1453795463,59905.0,96932.98,0,0.0,-37027.979999999996,0.0,1.6181116768213641
7,CASH_OUT,125535.62,C2024275149,0.0,0.0,C1899073220,3725046.94,5632383.36,0,0.0,-1907336.4200000004,0.0,1.5120301705513504
7,CASH_OUT,114355.57,C1091437627,0.0,0.0,C1095575585,438038.9,0.0,0,0.0,438038.9,0.0,0.0
7,CASH_OUT,227897.04,C97755704,0.0,0.0,C1334973394,693324.61,982743.75,0,0.0,-289419.14,0.0,1.4174367039992795
7,CASH_OUT,303393.13,C167599568,0.0,0.0,C1515704208,8691197.05,9973139.6,0,0.0,-1281942.5499999989,0.0,1.1474989627579537
7,CASH_OUT,50090.81,C1316719030,0.0,0.0,C1926673338,61676.39,905734.51,0,0.0,-844058.12,0.0,14.68527113859701
7,CASH_OUT,128353.55,C2137351070,0.0,0.0,C1251686742,218737.53,347091.08,0,0.0,-128353.55000000002,0.0,1.586792536241879
7,CASH_OUT,191484.93,C1732238376,0.0,0.0,C465257140,223361.33,1078685.56,0,0.0,-855324.2300000001,0.0,4.82932994713074
7,CASH_OUT,183655.61,C80682690,0.0,0.0,C1337741679,374493.52,521100.91,0,0.0,-146607.38999999996,0.0,1.39148178051248
7,CASH_OUT,290908.18,C384500180,0.0,0.0,C1850180796,954203.23,7837942.9,0,0.0,-6883739.67,0.0,8.21412321146714
7,CASH_OUT,474349.67,C1111947524,0.0,0.0,C836514715,487482.74,1289357.76,0,0.0,-801875.02,0.0,2.6449300748575704
7,CASH_OUT,249361.32,C1526838264,0.0,0.0,C2072865894,498790.16,182117.56,0,0.0,316672.6,0.0,0.36511859015020737
7,CASH_OUT,140215.27,C667197268,0.0,0.0,C295372946,192280.92,499000.92,0,0.0,-306720.0,0.0,2.595166072639833
7,CASH_OUT,44265.45,C1777328089,0.0,0.0,C745740822,80592.0,124857.45,0,0.0,-44265.45,0.0,1.5492536480045724
7,CASH_OUT,328596.61,C471110969,0.0,0.0,C665576141,5290290.1,6465767.14,0,0.0,-1175477.04,0.0,1.222195194928911
7,CASH_OUT,7203.57,C1247570736,0.0,0.0,C1951379728,395967.15,757779.01,0,0.0,-361811.86,0.0,1.9137421121928444
7,CASH_OUT,139237.68,C1231119120,0.0,0.0,C1782113663,1993617.65,1655753.7,0,0.0,337863.94999999995,0.0,0.8305272076619064
7,CASH_OUT,164890.89,C1592225010,0.0,0.0,C1339257929,223377.25,561712.86,0,0.0,-338335.61,0.0,2.514637726088824
7,CASH_OUT,16181.01,C1717737290,0.0,0.0,C619120762,50555.0,54646.5,0,0.0,-4091.5,0.0,1.080931658589441
7,CASH_OUT,13305.52,C1338926429,0.0,0.0,C2140846441,34856.89,48162.41,0,0.0,-13305.520000000004,0.0,1.3817185067281157
7,CASH_OUT,132516.81,C234223191,0.0,0.0,C1167066016,448103.33,0.0,0,0.0,448103.33,0.0,0.0
7,CASH_OUT,208855.95,C1754303463,0.0,0.0,C1922859107,218933.09,209838.16,0,0.0,9094.929999999993,0.0,0.958457947128917
7,CASH_OUT,129635.19,C448432504,0.0,0.0,C517653428,166267.21,169554.94,0,0.0,-3287.7300000000105,0.0,1.0197737725916602
7,CASH_OUT,174535.28,C644015103,0.0,0.0,C1674899618,6344400.76,10000000.0,0,0.0,-3655599.24,0.0,1.5761929894226896
7,CASH_OUT,14863.78,C76017194,0.0,0.0,C1379031360,53517.0,0.0,0,0.0,53517.0,0.0,0.0
7,CASH_OUT,54504.93,C1747223278,0.0,0.0,C1060041730,227849.89,916266.8,0,0.0,-688416.91,0.0,4.02136160785489
7,CASH_OUT,90208.77,C639313883,0.0,0.0,C2034460325,133827.1,378002.16,0,0.0,-244175.05999999997,0.0,2.8245561623914117
7,TRANSFER,161885.95,C391595516,30424.0,0.0,C1354725727,0.0,770830.57,0,30424.0,-770830.57,0.0,77083057000000.0
7,PAYMENT,777.86,C739905410,7670.0,6892.14,M1625676573,0.0,0.0,0,777.8599999999997,0.0,0.898584093871058,0.0
7,PAYMENT,11375.84,C524225829,6892.14,0.0,M854246299,0.0,0.0,0,6892.14,0.0,0.0,0.0
7,PAYMENT,53.51,C1324399707,7002.0,6948.49,M8633259,0.0,0.0,0,53.51000000000022,0.0,0.9923578977420846,0.0
7,PAYMENT,9215.58,C1739770043,10599.0,1383.42,M52439501,0.0,0.0,0,9215.58,0.0,0.13052363430499997,0.0
7,PAYMENT,9459.33,C1224302486,1747.0,0.0,M1438317505,0.0,0.0,0,1747.0,0.0,0.0,0.0
7,PAYMENT,8894.1,C616302301,11947.0,3052.9,M651177414,0.0,0.0,0,8894.1,0.0,0.2555369548838574,0.0
7,PAYMENT,1470.5,C618120037,82475.0,81004.5,M649154765,0.0,0.0,0,1470.5,0.0,0.9821703546528061,0.0
7,PAYMENT,2701.58,C1660891176,121560.0,118858.42,M1172737964,0.0,0.0,0,2701.5800000000017,0.0,0.9777757486014332,0.0
7,PAYMENT,8368.62,C1605410974,22416.0,14047.38,M1932244125,0.0,0.0,0,8368.62,0.0,0.62666755888623,0.0
7,PAYMENT,11493.55,C1749988512,99634.0,88140.45,M430231018,0.0,0.0,0,11493.550000000003,0.0,0.8846422907841817,0.0
7,PAYMENT,9155.27,C1128933904,88140.45,78985.19,M1844179384,0.0,0.0,0,9155.259999999995,0.0,0.8961287354442943,0.0
7,CASH_OUT,217084.88,C1880990481,25986.0,0.0,C1494895909,205663.36,905385.44,0,25986.0,-699722.08,0.0,4.402269028377033
7,DEBIT,3878.71,C1340734309,32589.0,28710.29,C317071334,11035.27,0.0,0,3878.709999999999,11035.27,0.880981005860603,0.0
7,CASH_IN,23557.42,C1575043618,28710.29,52267.72,C313124964,31037.0,7479.58,0,-23557.43,23557.42,1.8205221890820955,0.24098914199173857
7,CASH_IN,240477.96,C1874140695,52267.72,292745.67,C292665982,349845.92,183517.82,0,-240477.94999999998,166328.09999999998,5.600888464236511,0.524567558198177
7,CASH_IN,123295.69,C1915567579,292745.67,416041.36,C214774813,14900000.0,17800000.0,0,-123295.69,-2900000.0,1.4211699869036005,1.1946308724832206
7,CASH_IN,75237.76,C1914683944,416041.36,491279.12,C1083142315,169593.48,141673.25,0,-75237.76000000001,27920.23000000001,1.1808420201298933,0.8353696734095652
7,CASH_IN,32728.22,C632847899,491279.12,524007.33,C1827910615,47971.0,15242.78,0,-32728.21000000002,32728.22,1.066618361472373,0.31774989055881314
7,CASH_IN,611448.91,C1648003357,524007.33,1135456.25,C1438780049,612045.0,0.0,0,-611448.9199999999,612045.0,2.166870929076466,0.0
7,CASH_IN,17824.23,C2036507492,1135456.25,1153280.48,C1191924243,324244.74,174354.81,0,-17824.22999999998,149889.93,1.0156978571389164,0.5377259473815816
7,CASH_IN,469475.38,C1969238242,1153280.48,1622755.85,C301749835,585116.33,115640.96,0,-469475.3700000001,469475.36999999994,1.4070782243708713,0.19763755354426366
7,CASH_IN,31609.95,C323928307,1622755.85,1654365.8,C305646302,107998.0,3225.83,0,-31609.949999999953,104772.17,1.0194791779675234,0.02986934943239413
7,PAYMENT,8311.17,C629850598,20653.0,12341.83,M1226784688,0.0,0.0,0,8311.17,0.0,0.5975804967798394,0.0
7,CASH_OUT,302560.42,C1024254289,12341.83,0.0,C1303868418,3284714.1,5597078.49,0,12341.83,-2312364.39,0.0,1.7039773689892777
7,PAYMENT,12731.99,C1486944091,337.0,0.0,M727095384,0.0,0.0,0,337.0,0.0,0.0,0.0
7,PAYMENT,3807.3,C461688893,1073.0,0.0,M1104718965,0.0,0.0,0,1073.0,0.0,0.0,0.0
7,TRANSFER,1685701.48,C505250106,0.0,0.0,C1805683209,4146681.04,5876339.66,0,0.0,-1729658.62,0.0,1.4171188001476926
7,PAYMENT,9069.93,C26627833,20239.0,11169.07,M1009677262,0.0,0.0,0,9069.93,0.0,0.5518587874892278,0.0
7,PAYMENT,3115.71,C949082938,414535.0,411419.29,M1249347907,0.0,0.0,0,3115.710000000021,0.0,0.9924838433425164,0.0
7,PAYMENT,8955.81,C2032527218,13158.0,4202.19,M911887259,0.0,0.0,0,8955.810000000001,0.0,0.3193638850886765,0.0
7,TRANSFER,232400.67,C2362977,60096.0,0.0,C773898763,4114.0,272559.94,0,60096.0,-268445.94,0.0,66.25180845875973
7,DEBIT,1847.63,C1995416247,13438.0,11590.37,C1529639302,126771.23,8208.1,0,1847.6299999999992,118563.12999999999,0.8625070695037487,0.06474734054405998
7,CASH_OUT,134024.22,C539481455,11590.37,0.0,C1167066016,580620.14,0.0,0,11590.37,580620.14,0.0,0.0
7,CASH_OUT,226287.19,C1153778787,0.0,0.0,C2057394816,249272.0,345069.81,0,0.0,-95797.81,0.0,1.3843103517442237
7,PAYMENT,8152.06,C1689390492,21789.0,13636.94,M1875112359,0.0,0.0,0,8152.0599999999995,0.0,0.6258635091098141,0.0
7,PAYMENT,3751.13,C1901190557,983668.0,979916.87,M525953416,0.0,0.0,0,3751.1300000000047,0.0,0.9961865893777068,0.0
7,PAYMENT,11085.06,C1811106066,10686.0,0.0,M466473730,0.0,0.0,0,10686.0,0.0,0.0,0.0
7,CASH_OUT,259134.71,C1687111891,0.0,0.0,C7881234,335780.69,48630.5,0,0.0,287150.19,0.0,0.1448281615002892
7,CASH_OUT,201063.22,C818837731,0.0,0.0,C991363637,7628774.93,8730306.03,0,0.0,-1101531.0999999996,0.0,1.1443916107248413
7,PAYMENT,2973.89,C1090788401,21293.0,18319.11,M883196624,0.0,0.0,0,2973.8899999999994,0.0,0.8603348518288356,0.0
7,PAYMENT,4947.12,C712215879,204163.0,199215.88,M1765405066,0.0,0.0,0,4947.119999999995,0.0,0.975768772990161,0.0
7,PAYMENT,4379.29,C146644232,60214.55,55835.25,M413088973,0.0,0.0,0,4379.300000000003,0.0,0.9272717308356656,0.0
7,PAYMENT,8333.67,C783323948,55835.25,47501.58,M136544977,0.0,0.0,0,8333.669999999998,0.0,0.8507453624724792,0.0
7,PAYMENT,10757.28,C1813121792,104684.0,93926.72,M227158811,0.0,0.0,0,10757.279999999999,0.0,0.8972404569942974,0.0
7,TRANSFER,817307.46,C654958709,87084.0,0.0,C875917495,0.0,815762.64,0,87084.0,-815762.64,0.0,81576264000000.0
7,PAYMENT,4658.88,C858315599,93379.0,88720.12,M1335794721,0.0,0.0,0,4658.880000000005,0.0,0.9501078400924244,0.0
7,CASH_OUT,331229.81,C328246330,88720.12,0.0,C1339257929,388268.14,561712.86,0,88720.12,-173444.71999999997,0.0,1.4467137581774943
7,PAYMENT,4708.6,C2079515765,67940.0,63231.4,M242596583,0.0,0.0,0,4708.5999999999985,0.0,0.9306947306445496,0.0
7,TRANSFER,160710.01,C892424348,14884.0,0.0,C1046160944,458.0,162844.14,0,14884.0,-162386.14,0.0,355.55489082193117
7,PAYMENT,7440.6,C588682100,281282.0,273841.4,M1328224815,0.0,0.0,0,7440.599999999977,0.0,0.973547543035069,0.0
7,PAYMENT,1874.02,C1814705071,53047.0,51172.98,M1394617094,0.0,0.0,0,1874.0199999999968,0.0,0.9646724602708986,0.0
7,CASH_IN,283263.79,C1153081125,40371.0,323634.79,C124540047,11054.67,164382.42,0,-283263.79,-153327.75,8.016516558914068,14.869952698710255
7,PAYMENT,1952.41,C1398214655,323634.79,321682.38,M1851652465,0.0,0.0,0,1952.4099999999744,0.0,0.9939672431384465,0.0
7,PAYMENT,2.39,C1014466471,41086.0,41083.61,M748971195,0.0,0.0,0,2.389999999999418,0.0,0.9999418293333496,0.0
7,PAYMENT,6772.71,C1197981223,1279049.96,1272277.25,M1190150603,0.0,0.0,0,6772.709999999963,0.0,0.9947048901827026,0.0
7,PAYMENT,8065.93,C1186638861,1272277.25,1264211.32,M1228179933,0.0,0.0,0,8065.929999999935,0.0,0.993660241900883,0.0
7,TRANSFER,226837.37,C861438042,61910.0,0.0,C1825992554,0.0,314551.85,0,61910.0,-314551.85,0.0,31455184999999.996
7,PAYMENT,6183.38,C2011324899,5592.0,0.0,M1680568790,0.0,0.0,0,5592.0,0.0,0.0,0.0
7,PAYMENT,2366.88,C154953455,221.0,0.0,M2123460034,0.0,0.0,0,221.0,0.0,0.0,0.0
